nombre_grada,nombre_recinto,num_localidades,precio_grada
Grada Sur Tribuna,Sree Kanteerava Stadium sisftcwfgr,22,51
Grada Negra Grada,Sree Kanteerava Stadium sisftcwfgr,28,65
Grada Azul Tribuna,Sree Kanteerava Stadium wukgqsjldu,28,86
Grada Blanca Sector,Sree Kanteerava Stadium wukgqsjldu,24,50
Grada Este Tribuna,Sree Kanteerava Stadium wukgqsjldu,45,97
Grada Oeste Tribuna,Sree Kanteerava Stadium yrzuztiqno,9,21
Grada Este Zona,Sree Kanteerava Stadium yrzuztiqno,47,64
Grada Verde Zona,St. Andrews Stadium ntlgjyccvi,37,45
Grada Roja Tribuna,St. Jakob Park wqawspipbx,30,14
Grada Este Sector,St. Jakob Park wqawspipbx,34,87
Grada Amarilla Sector,St. Jakob Park wqawspipbx,36,73
Grada Verde Sector,St. Mary's Stadium akxiwgkcsj,12,21
Grada Oeste Grada,St. Mary's Stadium akxiwgkcsj,25,10
Grada Roja Grada,St. Mary's Stadium fphmtqblhf,5,51
Grada Sur Tribuna,St. Mary's Stadium fphmtqblhf,3,90
Grada Negra Sector,St. Mary's Stadium sjthqicgdb,31,88
Grada Verde Sector,St. Mary's Stadium sjthqicgdb,21,100
Grada Este Sector,St. Tiernach's Park dcdmfjkcbb,33,94
Grada Sur Tribuna,St. Tiernach's Park guzcjtfuxf,2,77
Grada Oeste Sector,St. Tiernach's Park guzcjtfuxf,42,11
Grada Roja Sector,St. Tiernach's Park guzcjtfuxf,37,20
Grada Norte Tribuna,St. Tiernach's Park oqjineuowe,44,56
Grada Sur Zona,Stade 19 Mai 1956 mpexgoyjzb,1,83
Grada Este Sector,Stade 19 Mai 1956 mpexgoyjzb,48,90
Grada Roja Sector,Stade 19 Mai 1956 naarvelarh,2,81
Grada Verde Zona,Stade 26 mars psnrevddux,7,82
Grada Blanca Sector,Stade 26 mars wpwmlhvexn,36,82
Grada Oeste Sector,Stade 26 mars wpwmlhvexn,26,25
Grada Blanca Zona,Stade 5 Juillet 1962 dvxjtfsuut,17,52
Grada Verde Zona,Stade 5 Juillet 1962 swzvjdkkda,9,14
Grada Verde Tribuna,Stade 5 Juillet 1962 swzvjdkkda,26,97
Grada Roja Zona,Stade 5 Juillet 1962 swzvjdkkda,16,88
Grada Negra Grada,Stade Ahmed Zabana bspkqqxusp,15,90
Grada Azul Sector,Stade Ahmed Zabana bspkqqxusp,29,81
Grada Oeste Grada,Stade Ahmed Zabana bspkqqxusp,39,40
Grada Amarilla Tribuna,Stade Ahmed Zabana jifwedazud,36,10
Grada Azul Tribuna,Stade Ahmed Zabana jifwedazud,11,97
Grada Verde Tribuna,Stade Ahmed Zabana jifwedazud,28,18
Grada Este Sector,Stade Ahmed Zabana vmtybedjhg,35,24
Grada Norte Sector,Stade Ahmed Zabana vmtybedjhg,43,84
Grada Roja Sector,Stade Ahmed Zabana vmtybedjhg,32,83
Grada Amarilla Tribuna,Stade Chaban Delmas eupynlrmod,26,62
Grada Blanca Sector,Stade Chaban Delmas eupynlrmod,41,91
Grada Blanca Tribuna,Stade Chaban Delmas mwmhoqdvkv,33,58
Grada Negra Tribuna,Stade d'Agadir ansgzpebsg,24,39
Grada Negra Sector,Stade d'Agadir ansgzpebsg,41,91
Grada Oeste Tribuna,Stade d'Agadir ansgzpebsg,26,67
Grada Sur Zona,Stade d'Agadir jzhcoqdgdx,18,91
Grada Azul Sector,Stade d'Agadir jzhcoqdgdx,25,90
Grada Sur Sector,Stade d'Agadir jzhcoqdgdx,9,31
Grada Amarilla Zona,Stade d'Angondjé jdedoazeiy,12,61
Grada Roja Grada,Stade d'Angondjé jdedoazeiy,22,76
Grada Verde Zona,Stade d'Angondjé jdedoazeiy,29,86
Grada Verde Sector,Stade d'Honneur muqxxdbtym,1,32
Grada Azul Zona,Stade d'Honneur wlywafbnbk,39,45
Grada Este Grada,Stade de France nlachyvwpd,40,13
Grada Roja Zona,Stade de France nlachyvwpd,26,40
Grada Blanca Zona,Stade de France nlachyvwpd,5,53
Grada Este Zona,Stade de France ztvuaxcovb,16,96
Grada Azul Sector,Stade de France ztvuaxcovb,5,63
Grada Verde Sector,Stade de Gerland yuejgbprxc,13,40
Grada Este Grada,Stade de l'Amitié epifbfrujl,15,98
Grada Azul Sector,Stade de l'Amitié epifbfrujl,32,56
Grada Roja Zona,Stade de l'Amitié wmzenrxhxj,5,71
Grada Verde Sector,Stade de l'Amitié wmzenrxhxj,38,47
Grada Oeste Zona,Stade de l'Unité xsicvevcrn,32,47
Grada Verde Grada,Stade de la Beaujoire dezcdofexb,36,57
Grada Sur Sector,Stade de la Beaujoire irzxkmnafe,22,35
Grada Norte Sector,Stade de la Beaujoire irzxkmnafe,39,75
Grada Verde Tribuna,Stade de la Beaujoire irzxkmnafe,3,51
Grada Azul Zona,Stade de la Beaujoire vobkgekucx,18,59
Grada Amarilla Sector,Stade de la Beaujoire vobkgekucx,48,66
Grada Amarilla Sector,Stade de la Mosson nwrgpqtrtc,45,86
Grada Oeste Tribuna,Stade de la Mosson nwrgpqtrtc,15,24
Grada Negra Tribuna,Stade de la Mosson pwfekcsbmk,27,43
Grada Sur Grada,Stade de la Mosson pwfekcsbmk,27,31
Grada Oeste Tribuna,Stade de la Mosson ufvbdrbtwa,30,80
Grada Blanca Sector,Stade de la Mosson wwgyafohgl,50,84
Grada Roja Zona,Stade de la Révolution aoxnltsadq,33,16
Grada Roja Sector,Stade de la Révolution dfuwvvsjwt,47,68
Grada Azul Sector,Stade de la Révolution efquovemfm,42,11
Grada Amarilla Zona,Stade de la Révolution efquovemfm,25,20
Grada Roja Zona,Stade de Suisse klqlwqejxd,2,85
Grada Azul Tribuna,Stade de Suisse mleuomodyh,25,23
Grada Norte Tribuna,Stade de Suisse mleuomodyh,12,21
Grada Azul Zona,Stade de Suisse mleuomodyh,49,71
Grada Roja Grada,Stade du 4-Août bfzbeiedtg,1,37
Grada Azul Tribuna,Stade du 4-Août bfzbeiedtg,18,68
Grada Amarilla Sector,Stade du 4-Août bfzbeiedtg,12,16
Grada Blanca Grada,Stade du 4-Août fhzyrviozq,29,59
Grada Oeste Tribuna,Stade du 4-Août fhzyrviozq,36,79
Grada Blanca Zona,Stade du 4-Août fxccygvnic,27,21
Grada Norte Sector,Stade du 4-Août hgjyfexeer,1,86
Grada Blanca Zona,Stade du 4-Août hmvxbtjctb,29,92
Grada Norte Grada,Stade du 4-Août hmvxbtjctb,26,59
Grada Oeste Tribuna,Stade du 4-Août hmvxbtjctb,48,10
Grada Amarilla Zona,Stade du 4-Août onrjfskglq,31,65
Grada Amarilla Zona,Stade du 4-Août tbfhrikwea,17,58
Grada Este Sector,Stade du 4-Août tbfhrikwea,42,86
Grada Amarilla Sector,Stade du 4-Août zmngdmcqma,3,16
Grada Azul Sector,Stade du 4-Août zmngdmcqma,50,38
Grada Amarilla Zona,Stade El Menzah mwrbsbjciw,11,80
Grada Este Grada,Stade El Menzah mwrbsbjciw,41,46
Grada Norte Tribuna,Stade El Menzah mwrbsbjciw,10,83
Grada Amarilla Sector,Stade F. Kibassa Maliba dvxwkpmqxs,50,29
Grada Este Sector,Stade F. Kibassa Maliba lgornyuezf,29,56
Grada Azul Grada,Stade Félix Bollaert ffqhpcgzhm,32,99
Grada Oeste Sector,Stade Félix Bollaert ffqhpcgzhm,30,68
Grada Oeste Sector,Stade Félix Bollaert fwrbcpwapw,17,64
Grada Sur Sector,Stade Félix Bollaert mmaxygcaqk,16,63
Grada Oeste Tribuna,Stade Félix Bollaert mmaxygcaqk,16,30
Grada Negra Grada,Stade Félix Bollaert mmaxygcaqk,40,21
Grada Negra Sector,Stade Félix Bollaert qvaiyiwfcj,14,90
Grada Blanca Grada,Stade Félix Bollaert vuowgolyle,22,59
Grada Oeste Grada,Stade Félix Bollaert vuowgolyle,41,31
Grada Este Sector,Stade Larbi Zaouli vwcnvrzyee,32,20
Grada Este Grada,Stade Larbi Zaouli vwcnvrzyee,39,12
Grada Negra Zona,Stade Larbi Zaouli vwcnvrzyee,13,21
Grada Roja Zona,Stade Larbi Zaouli xgahbleste,31,93
Grada Verde Zona,Stade Larbi Zaouli xgahbleste,40,26
Grada Este Tribuna,Stade Mohamed-Hamlaoui klwoqecetf,34,45
Grada Amarilla Zona,Stade Mohamed-Hamlaoui oswjaimtis,10,10
Grada Negra Sector,Stade Mohamed-Hamlaoui oswjaimtis,8,32
Grada Norte Grada,Stade Mohamed-Hamlaoui vgeoitsukl,36,96
Grada Norte Sector,Stade Mohamed-Hamlaoui vgeoitsukl,37,55
Grada Norte Tribuna,Stade Mohamed-Hamlaoui vgeoitsukl,3,80
Grada Roja Sector,Stade Mohammed V arukjyclkn,24,43
Grada Amarilla Grada,Stade Mohammed V arukjyclkn,3,62
Grada Sur Grada,Stade Mohammed V arukjyclkn,41,36
Grada Norte Tribuna,Stade Mohammed V syaftckpgu,32,29
Grada Roja Grada,Stade Moulay Abdellah qlthhxaoaf,28,37
Grada Azul Tribuna,Stade Moulay Abdellah qlthhxaoaf,7,91
Grada Negra Grada,Stade Moustapha Tchaker xxtnfnaoxj,48,71
Grada Amarilla Grada,Stade Moustapha Tchaker xxtnfnaoxj,48,60
Grada Amarilla Zona,Stade National kyvnvkhcfo,17,55
Grada Azul Tribuna,Stade National kyvnvkhcfo,30,20
Grada Azul Sector,Stade National kyvnvkhcfo,44,26
Grada Negra Sector,Stade National nuehunjapy,26,24
Grada Oeste Grada,Stade National nuehunjapy,35,66
Grada Amarilla Sector,Stade National thmfcdpqyf,13,19
Grada Este Grada,Stade National thmfcdpqyf,36,84
Grada Norte Tribuna,Stade National thmfcdpqyf,21,58
Grada Azul Sector,Stade National vqtvtxzhfu,17,91
Grada Amarilla Zona,Stade National vqtvtxzhfu,38,39
Grada Roja Sector,Stade National wknmkiespr,47,37
Grada Blanca Tribuna,Stade Vélodrome bdszjjuqbe,37,11
Grada Verde Sector,Stade Vélodrome bdszjjuqbe,16,57
Grada Este Grada,Stade Vélodrome bdszjjuqbe,12,81
Grada Amarilla Zona,Stade Vélodrome qivkmmdgjk,3,30
Grada Blanca Sector,Stade Vélodrome qivkmmdgjk,5,76
Grada Roja Tribuna,Stadio Arechi hpvdpcjouu,39,39
Grada Amarilla Tribuna,Stadio Arechi uqlpsgadlq,23,52
Grada Este Sector,Stadio Arechi uqlpsgadlq,39,41
Grada Norte Tribuna,Stadio Arechi uqlpsgadlq,33,30
Grada Azul Tribuna,Stadio Arechi zhstxmyhed,32,12
Grada Oeste Tribuna,Stadio Arechi zhstxmyhed,18,86
Grada Verde Sector,Stadio Arechi zhstxmyhed,42,28
Grada Norte Sector,Stadio Artemio Franchi olqqoauvud,46,99
Grada Oeste Zona,Stadio Artemio Franchi olqqoauvud,19,66
Grada Azul Sector,Stadio Artemio Franchi opfwvgkanv,28,56
Grada Norte Sector,Stadio della Vittoria akoggxrqnh,46,68
Grada Oeste Sector,Stadio della Vittoria akoggxrqnh,50,81
Grada Sur Zona,Stadio della Vittoria akoggxrqnh,6,65
Grada Este Sector,Stadio della Vittoria ijvjofvuax,20,17
Grada Azul Tribuna,Stadio Euganeo naikhjpaiu,6,55
Grada Roja Sector,Stadio Euganeo naikhjpaiu,37,77
Grada Norte Tribuna,Stadio Euganeo naikhjpaiu,19,58
Grada Sur Sector,Stadio Friuli dcavlfgbvk,41,80
Grada Sur Tribuna,Stadio Friuli dcavlfgbvk,50,85
Grada Blanca Zona,Stadio Friuli dcavlfgbvk,1,37
Grada Azul Zona,Stadio Friuli fqtkgotane,43,98
Grada Amarilla Grada,Stadio Friuli fqtkgotane,36,52
Grada Norte Grada,Stadio Friuli fqtkgotane,44,33
Grada Oeste Zona,Stadio Friuli zrebadkukt,29,92
Grada Amarilla Sector,Stadio Luigi Ferraris gtjsqapqqg,35,17
Grada Norte Sector,Stadio Luigi Ferraris gtjsqapqqg,32,20
Grada Amarilla Sector,Stadio Luigi Ferraris svhhtppcec,5,27
Grada Amarilla Zona,Stadio Luigi Ferraris xrbwrgfgyr,37,96
Grada Azul Zona,Stadio Luigi Ferraris xrbwrgfgyr,43,88
Grada Norte Sector,Stadio M. Bentegodi lbwdojthmn,19,20
Grada Blanca Grada,Stadio M. Bentegodi lbwdojthmn,23,100
Grada Norte Tribuna,Stadio Olimpico bghjtrzfmx,38,51
Grada Este Sector,Stadio Olimpico jrvywfdmpi,8,100
Grada Blanca Grada,Stadio Olimpico jrvywfdmpi,15,40
Grada Oeste Sector,Stadio Olimpico kxadaaugco,50,67
Grada Azul Sector,Stadio Olimpico kxadaaugco,13,56
Grada Sur Grada,Stadio Olimpico kxadaaugco,15,68
Grada Roja Sector,Stadio Olimpico zdhiidujjw,21,78
Grada Azul Sector,Stadio Olimpico zdhiidujjw,32,35
Grada Sur Sector,Stadio Olimpico zdhiidujjw,34,49
Grada Azul Grada,Stadio Renato dall'Ara ovwdkkbldn,33,88
Grada Azul Zona,Stadio Renato dall'Ara ovwdkkbldn,9,57
Grada Oeste Grada,Stadio Renato dall'Ara ovwdkkbldn,44,39
Grada Norte Sector,Stadio Renzo Barbera jsedornnbj,17,70
Grada Roja Sector,Stadio Renzo Barbera jsedornnbj,21,95
Grada Negra Sector,Stadio Renzo Barbera jsedornnbj,42,82
Grada Este Sector,Stadio San Filippo qhbddazbei,19,18
Grada Norte Tribuna,Stadio San Nicola gxswixttdp,27,81
Grada Roja Sector,Stadio San Nicola gxswixttdp,21,52
Grada Negra Sector,Stadio San Nicola gxswixttdp,21,63
Grada Este Sector,Stadio San Nicola onohoahxqw,43,72
Grada Blanca Tribuna,Stadio San Nicola onohoahxqw,36,47
Grada Blanca Grada,Stadio San Paolo cbwocouyue,36,63
Grada Azul Zona,Stadio San Paolo cbwocouyue,20,70
Grada Azul Sector,Stadio San Paolo cumqqbbqcj,8,29
Grada Oeste Grada,Stadio San Paolo cumqqbbqcj,6,33
Grada Oeste Grada,Stadio San Paolo rgksbhnuaj,6,92
Grada Azul Grada,Stadio San Paolo rgksbhnuaj,34,10
Grada Amarilla Tribuna,Stadio San Paolo vvytvvryqq,6,53
Grada Oeste Sector,Stadio San Paolo vvytvvryqq,7,61
Grada Blanca Sector,Stadio San Paolo vvytvvryqq,49,10
Grada Este Sector,Stadio Via del Mare dfhwgjehgp,4,44
Grada Negra Tribuna,Stadio Via del Mare dfhwgjehgp,11,60
Grada Verde Grada,Stadio Via del Mare hkbhlgwrth,15,19
Grada Este Grada,Stadio Via del Mare xeovluwtja,9,73
Grada Verde Zona,Stadion Dnipro aysxozejwu,49,93
Grada Oeste Grada,Stadion Dnipro aysxozejwu,26,38
Grada Verde Grada,Stadion Dnipro ovuzeguhen,14,13
Grada Amarilla Zona,Stadion Dnipro ovuzeguhen,49,41
Grada Norte Tribuna,Stadion Dnipro qbcooyorxu,49,69
Grada Verde Tribuna,Stadion Dnipro qyhutcfypl,12,48
Grada Norte Grada,Stadion Dnipro qyhutcfypl,20,97
Grada Blanca Zona,Stadion Dnipro ukqeaolvhg,38,67
Grada Amarilla Zona,Stadion Lecha ltihysesog,5,16
Grada Azul Zona,Stadion Lecha ltihysesog,20,25
Grada Negra Grada,Stadion Lecha ltihysesog,11,69
Grada Norte Sector,Stadion Lecha nmephtqnrh,33,34
Grada Amarilla Grada,Stadion Lecha nmephtqnrh,49,57
Grada Roja Sector,Stadion Maksimir hqsesfhxya,27,84
Grada Negra Grada,Stadion Maksimir hqsesfhxya,41,28
Grada Este Sector,Stadion Maksimir hqsesfhxya,48,15
Grada Amarilla Grada,Stadion Metalist ecrivnvihd,3,30
Grada Sur Sector,Stadion Metalist ecrivnvihd,33,71
Grada Amarilla Sector,Stadion Metalist ecrivnvihd,26,37
Grada Amarilla Tribuna,Stadion Miejski dmeveshnxb,14,11
Grada Este Sector,Stadion Miejski dmeveshnxb,17,14
Grada Blanca Sector,Stadion Miejski dmeveshnxb,13,82
Grada Oeste Sector,Stadion NSK Olimpiyskiy bnsoulsesu,17,55
Grada Verde Sector,Stadion NSK Olimpiyskiy fljyhwjocf,43,33
Grada Norte Sector,Stadion NSK Olimpiyskiy sfhxtqicdv,31,52
Grada Norte Grada,Stadion NSK Olimpiyskiy sfhxtqicdv,41,41
Grada Oeste Sector,Stadion Olimpijski bhmshxkujh,4,29
Grada Blanca Sector,Stadion Olimpijski bhmshxkujh,42,86
Grada Roja Zona,Stadion Olimpijski bhmshxkujh,42,39
Grada Sur Sector,Stadion Olimpijski ryzhebddxo,41,73
Grada Este Grada,Stadion Partizana jfwihcxyoy,35,60
Grada Verde Sector,Stadion Puskás Ferenc qdeensoqeo,13,35
Grada Sur Tribuna,Stadion Puskás Ferenc qdeensoqeo,27,88
Grada Negra Zona,Stadion Puskás Ferenc qdeensoqeo,43,14
Grada Blanca Zona,Stadion Puskás Ferenc xcrszegwpd,40,13
Grada Azul Grada,Stadion Puskás Ferenc zrxneibboo,37,86
Grada Sur Sector,Stadion Puskás Ferenc zrxneibboo,28,66
Grada Negra Sector,Stadion Shakhtar vyhsjazcxa,28,86
Grada Oeste Grada,Stadion Shakhtar vyhsjazcxa,39,93
Grada Azul Sector,Stadion Shakhtar vyhsjazcxa,38,97
Grada Roja Sector,Stadionul Dan Paltinisanu fxcngrpknv,1,84
Grada Verde Zona,Stadionul Dan Paltinisanu fxcngrpknv,32,40
Grada Norte Tribuna,Stadionul Dan Paltinisanu fxcngrpknv,45,15
Grada Azul Tribuna,Stadionul Dan Paltinisanu ixfepfvlxz,32,70
Grada Negra Grada,Stadionul Dan Paltinisanu ixfepfvlxz,1,15
Grada Negra Zona,Stadionul Dan Paltinisanu ixfepfvlxz,33,21
Grada Blanca Sector,Stadionul Dan Paltinisanu nhleymhatb,3,49
Grada Sur Tribuna,Stadium Municipal fwqwlrsoyp,3,66
Grada Amarilla Tribuna,Stadium Municipal fwqwlrsoyp,44,23
Grada Sur Grada,Stadium Municipal fwqwlrsoyp,40,32
Grada Oeste Sector,Stadium of Light rghshervfd,21,39
Grada Azul Sector,Stadium of Light rghshervfd,16,39
Grada Roja Zona,Stadium of Singapore incldyelsj,1,50
Grada Norte Zona,Stadium of Singapore incldyelsj,33,63
Grada Norte Zona,Stadium of Singapore jjpoxbdtej,6,19
Grada Roja Tribuna,Stadium of Singapore jjpoxbdtej,46,77
Grada Amarilla Zona,Stadium of Singapore jjpoxbdtej,36,94
Grada Norte Sector,Stamford Bridge cakiizgmdd,22,23
Grada Verde Tribuna,Stamford Bridge cakiizgmdd,43,66
Grada Verde Zona,Stamford Bridge cakiizgmdd,6,57
Grada Norte Zona,Stamford Bridge miwhrdgozu,18,37
Grada Sur Sector,Stamford Bridge nvdrfpygdo,24,79
Grada Oeste Tribuna,Stamford Bridge nvdrfpygdo,45,27
Grada Azul Sector,Stamford Bridge nvdrfpygdo,10,96
Grada Negra Sector,Stanford Stadium bmbuitnnsh,20,73
Grada Verde Sector,Stanford Stadium bmbuitnnsh,20,71
Grada Norte Grada,Stanford Stadium bmbuitnnsh,37,57
Grada Roja Sector,Stanford Stadium dbsspgywij,24,46
Grada Negra Zona,Stanford Stadium dbsspgywij,29,13
Grada Este Sector,Stanford Stadium elcqrexffu,25,95
Grada Azul Zona,Stanford Stadium elcqrexffu,8,31
Grada Verde Zona,Stanford Stadium elcqrexffu,13,14
Grada Negra Zona,Stanford Stadium tueszaopub,6,72
Grada Norte Zona,Stanford Stadium tueszaopub,8,97
Grada Este Zona,Subiaco Oval oyhqgxclon,26,11
Grada Verde Sector,Subiaco Oval oyhqgxclon,18,80
Grada Azul Sector,Subiaco Oval sfoyjeyxre,22,51
Grada Amarilla Zona,Subiaco Oval sfoyjeyxre,1,68
Grada Este Sector,Subiaco Oval skcfhphjnr,10,83
Grada Oeste Tribuna,Subiaco Oval yjkdvuetlr,27,94
Grada Sur Tribuna,Subiaco Oval yjkdvuetlr,4,76
Grada Verde Tribuna,Subiaco Oval yjkdvuetlr,18,36
Grada Sur Sector,Subrata Roy Sahara Stadium kddvcxuzqb,43,13
Grada Oeste Grada,Subrata Roy Sahara Stadium kddvcxuzqb,16,90
Grada Oeste Grada,Sükrü Saraçoglu Stadi tbztknnvzn,45,41
Grada Norte Sector,Sükrü Saraçoglu Stadi tbztknnvzn,41,48
Grada Este Sector,Sükrü Saraçoglu Stadi ulenkcnjpg,44,13
Grada Blanca Sector,Sükrü Saraçoglu Stadi ulenkcnjpg,36,100
Grada Oeste Tribuna,Sükrü Saraçoglu Stadi uomrknvijs,8,18
Grada Oeste Sector,Sükrü Saraçoglu Stadi wyxtybifyk,50,10
Grada Sur Sector,Sükrü Saraçoglu Stadi wyxtybifyk,28,80
Grada Sur Zona,Sükrü Saraçoglu Stadi wyxtybifyk,42,38
Grada Roja Sector,Sultan Qaboos Complex lsasmlfceu,37,51
Grada Verde Grada,Sultan Qaboos Complex lsasmlfceu,44,81
Grada Norte Sector,Sultan Qaboos Complex lsasmlfceu,19,90
Grada Oeste Zona,Sun Bowl qhsgaiiptn,50,78
Grada Este Sector,Sun Bowl zmpbpolksb,16,99
Grada Este Zona,Sun Bowl zmpbpolksb,43,24
Grada Azul Tribuna,Suncorp Stadium xqfttvthei,29,18
Grada Oeste Grada,Surelere Stadium gagvgvwxcy,50,32
Grada Oeste Grada,Surelere Stadium lrfxhrbzdc,30,82
Grada Oeste Sector,Surelere Stadium lrfxhrbzdc,43,86
Grada Oeste Sector,Surelere Stadium xytrrzayib,27,85
Grada Negra Sector,Sydney Cricket Ground kuxekrijir,25,49
Grada Blanca Grada,Sydney Cricket Ground rbssomfxwa,9,97
Grada Este Zona,Sydney Cricket Ground rbssomfxwa,18,15
Grada Roja Grada,Sydney Cricket Ground rbssomfxwa,16,82
Grada Verde Tribuna,Sydney Cricket Ground tsjpylmmjt,25,13
Grada Blanca Zona,Sydney Cricket Ground tsjpylmmjt,21,66
Grada Roja Sector,Sydney Cricket Ground tsjpylmmjt,1,57
Grada Blanca Tribuna,Sydney Cricket Ground zllepmilcn,36,36
Grada Oeste Tribuna,Sydney Cricket Ground zllepmilcn,29,46
Grada Sur Grada,Sydney Football Stadium alhpiybbge,22,19
Grada Roja Sector,Sydney Football Stadium hhjbbqoqpr,23,21
Grada Verde Sector,Sydney Football Stadium hhjbbqoqpr,2,89
Grada Amarilla Tribuna,Sydney Football Stadium hhjbbqoqpr,15,50
Grada Sur Sector,Sydney Football Stadium jaudmfbbya,28,99
Grada Verde Sector,Sydney Football Stadium jaudmfbbya,43,40
Grada Este Sector,Sydney Football Stadium qcchgxofum,43,30
Grada Oeste Tribuna,Sydney Football Stadium xnlxmssaeq,43,68
Grada Sur Zona,Sydney Football Stadium xnlxmssaeq,9,28
Grada Verde Grada,Sydney Football Stadium xnlxmssaeq,14,32
Grada Oeste Tribuna,Talladega Superspeedway czefzrthvp,30,98
Grada Oeste Zona,Talladega Superspeedway czefzrthvp,3,18
Grada Blanca Zona,Talladega Superspeedway czefzrthvp,48,35
Grada Blanca Tribuna,Talladega Superspeedway jvmucqdnrm,41,52
Grada Roja Tribuna,Talladega Superspeedway jvmucqdnrm,9,46
Grada Oeste Sector,Talladega Superspeedway xisfydhnzj,11,58
Grada Verde Tribuna,Talladega Superspeedway xisfydhnzj,21,64
Grada Sur Sector,Talladega Superspeedway xisfydhnzj,36,95
Grada Amarilla Grada,Target Field flojvulavr,7,51
Grada Norte Zona,Target Field flojvulavr,18,46
Grada Roja Tribuna,Target Field hgglhfvmqf,4,37
Grada Azul Tribuna,Target Field lcdxiwvrkp,22,52
Grada Este Sector,Target Field lcdxiwvrkp,33,11
Grada Azul Sector,Target Field wnmbifvfgn,30,27
Grada Roja Sector,Target Field wnmbifvfgn,31,31
Grada Oeste Grada,Target Field wnmbifvfgn,41,73
Grada Negra Tribuna,Target Field zdegdenlhr,44,69
Grada Negra Zona,TCF Bank Stadium eshkagghlq,31,51
Grada Negra Tribuna,TCF Bank Stadium eshkagghlq,22,35
Grada Este Tribuna,TCF Bank Stadium eshkagghlq,50,52
Grada Verde Grada,TCF Bank Stadium gxjndacnvn,6,62
Grada Roja Sector,TCF Bank Stadium gxjndacnvn,29,62
Grada Oeste Sector,TCF Bank Stadium lhrzlnzmmf,32,71
Grada Este Tribuna,TCF Bank Stadium lhrzlnzmmf,26,25
Grada Blanca Tribuna,TCF Bank Stadium lhrzlnzmmf,24,77
Grada Verde Sector,TEDA Football Stadium ajnogutshy,41,73
Grada Blanca Sector,TEDA Football Stadium hcqhjkmwup,14,58
Grada Blanca Grada,TEDA Football Stadium zzueumzqhc,39,93
Grada Sur Sector,TEDA Football Stadium zzueumzqhc,34,93
Grada Blanca Sector,TEDA Football Stadium zzueumzqhc,47,48
Grada Verde Tribuna,Tehelné Pole Stadion edgehbjmqd,22,78
Grada Norte Tribuna,Tehelné Pole Stadion edgehbjmqd,26,97
Grada Sur Zona,Texas Motor Speedway paldcirbno,6,47
Grada Negra Tribuna,The Gabba bdidvuhutb,17,14
Grada Norte Tribuna,The Gabba ohyskogpqt,24,48
Grada Sur Sector,The Gabba tfjsuecmqp,43,37
Grada Este Grada,The Gabba wkjgoigwao,50,40
Grada Negra Sector,The Gabba wkjgoigwao,45,85
Grada Amarilla Grada,The Gabba wkjgoigwao,44,59
Grada Norte Tribuna,The Sevens yxcujpkzvi,16,73
Grada Amarilla Sector,The Sevens yxcujpkzvi,41,75
Grada Azul Grada,The Sevens yxcujpkzvi,22,13
Grada Sur Sector,Thoroughbred Club jpsdxebkfz,48,80
Grada Oeste Grada,Thoroughbred Club jpsdxebkfz,15,98
Grada Amarilla Zona,Thoroughbred Club ybmdrumoeh,2,74
Grada Sur Sector,Tianhe Stadium lbncvnvdlq,32,86
Grada Negra Tribuna,Tianhe Stadium lbncvnvdlq,7,63
Grada Amarilla Sector,Tianhe Stadium lbncvnvdlq,15,20
Grada Oeste Sector,Tianhe Stadium okctzvaalq,18,100
Grada Azul Grada,Tianhe Stadium pxpjgbixmn,20,53
Grada Norte Sector,Tianhe Stadium pxpjgbixmn,48,25
Grada Negra Grada,Tiburcio Carias Andino hvbekkoowg,12,44
Grada Blanca Tribuna,Tiburcio Carias Andino jsrpemwacd,27,73
Grada Amarilla Sector,Tiburcio Carias Andino jsrpemwacd,5,19
Grada Oeste Sector,Tiburcio Carias Andino jsrpemwacd,46,73
Grada Este Sector,Tiger Stadium hvjeanbbaw,32,23
Grada Verde Zona,Tiger Stadium hvjeanbbaw,46,73
Grada Roja Sector,Tiger Stadium hvjeanbbaw,35,54
Grada Azul Grada,Tiger Stadium msxxkhqdte,11,86
Grada Verde Tribuna,Tiger Stadium msxxkhqdte,25,61
Grada Negra Zona,Tiger Stadium rfrxgprduv,30,87
Grada Verde Sector,Tiger Stadium rfrxgprduv,11,29
Grada Verde Zona,Tiger Stadium zpvipdenew,8,11
Grada Sur Zona,Tiger Stadium zpvipdenew,3,50
Grada Oeste Sector,Tiger Stadium zpvipdenew,26,49
Grada Blanca Sector,Tofiq Bakhramov Stadium onqhfuvuko,4,34
Grada Azul Sector,Tofiq Bakhramov Stadium onqhfuvuko,9,92
Grada Blanca Sector,Tofiq Bakhramov Stadium qinhrepjsb,15,78
Grada Negra Zona,Tofiq Bakhramov Stadium qinhrepjsb,23,46
Grada Verde Sector,Tofiq Bakhramov Stadium qinhrepjsb,32,49
Grada Blanca Sector,Tokyo Dome nskuklawrg,8,39
Grada Amarilla Sector,Tokyo Dome oywzhusowu,14,54
Grada Este Sector,Tokyo Dome oywzhusowu,25,51
Grada Verde Tribuna,Tokyo Dome oywzhusowu,36,93
Grada Roja Sector,Tokyo Dome rrmvdrxdhs,35,54
Grada Negra Sector,Tokyo Dome rrmvdrxdhs,18,40
Grada Este Grada,Tokyo Dome rtvghhfbmw,36,48
